2022-06-10-17_32_57  Epoch: 0, Training Step: 0, Loss: 17.375476837158203, Learning Rate: 5e-05
2022-06-11-17_55_48  Epoch: 21, Training Step: 1000, Loss: 0.9013129472732544, Learning Rate: 0.00025
2022-06-11-17_56_14  Epoch: 21, Training Step: 1100, Loss: 0.8828596472740173, Learning Rate: 0.00025
2022-06-11-17_56_41  Epoch: 21, Training Step: 1200, Loss: 0.9695720672607422, Learning Rate: 0.00025
2022-06-11-17_57_08  Epoch: 21, Training Step: 1300, Loss: 1.0758765935897827, Learning Rate: 0.00025
2022-06-11-17_57_35  Epoch: 21, Training Step: 1400, Loss: 0.7239454984664917, Learning Rate: 0.00025
2022-06-11-17_58_01  Epoch: 21, Training Step: 1500, Loss: 0.9100764393806458, Learning Rate: 0.00025
2022-06-11-17_58_28  Epoch: 21, Training Step: 1600, Loss: 0.9745696187019348, Learning Rate: 0.00025
2022-06-11-17_58_55  Epoch: 21, Training Step: 1700, Loss: 0.9328654408454895, Learning Rate: 0.00025
2022-06-11-17_59_23  Epoch: 21, Training Step: 1800, Loss: 0.9017747044563293, Learning Rate: 0.00025
2022-06-11-17_59_50  Epoch: 21, Training Step: 1900, Loss: 0.9708882570266724, Learning Rate: 0.00025
2022-06-11-18_00_17  Epoch: 21, Training Step: 2000, Loss: 1.0016522407531738, Learning Rate: 0.00025
2022-06-11-18_00_44  Epoch: 21, Training Step: 2100, Loss: 0.988453209400177, Learning Rate: 0.00025
2022-06-11-18_01_12  Epoch: 21, Training Step: 2200, Loss: 0.8163861632347107, Learning Rate: 0.00025
2022-06-11-18_01_39  Epoch: 21, Training Step: 2300, Loss: 1.2341840267181396, Learning Rate: 0.00025
2022-06-11-18_02_06  Epoch: 21, Training Step: 2400, Loss: 1.1160469055175781, Learning Rate: 0.00025
2022-06-11-18_02_34  Epoch: 21, Training Step: 2500, Loss: 1.4309735298156738, Learning Rate: 0.00025
2022-06-11-18_03_01  Epoch: 21, Training Step: 2600, Loss: 0.9301249384880066, Learning Rate: 0.00025
2022-06-11-18_03_28  Epoch: 21, Training Step: 2700, Loss: 1.2655917406082153, Learning Rate: 0.00025
2022-06-11-18_03_55  Epoch: 21, Training Step: 2800, Loss: 0.7835489511489868, Learning Rate: 0.00025
2022-06-11-18_04_22  Epoch: 21, Training Step: 2900, Loss: 0.9778629541397095, Learning Rate: 0.00025
2022-06-11-18_04_49  Epoch: 21, Training Step: 3000, Loss: 1.0103299617767334, Learning Rate: 0.00025
2022-06-11-18_05_15  Epoch: 21, Training Step: 3100, Loss: 0.7915757894515991, Learning Rate: 0.00025
2022-06-11-18_05_43  Epoch: 21, Training Step: 3200, Loss: 1.3687223196029663, Learning Rate: 0.00025
2022-06-11-18_08_48  Epoch: 22, Training Step: 0, Loss: 0.7346060276031494, Learning Rate: 0.00025
2022-06-11-18_09_15  Epoch: 22, Training Step: 100, Loss: 0.9699645042419434, Learning Rate: 0.00025
2022-06-11-18_09_42  Epoch: 22, Training Step: 200, Loss: 1.0006285905838013, Learning Rate: 0.00025
2022-06-11-18_10_09  Epoch: 22, Training Step: 300, Loss: 0.8308112025260925, Learning Rate: 0.00025
2022-06-11-18_10_37  Epoch: 22, Training Step: 400, Loss: 1.1768004894256592, Learning Rate: 0.00025
2022-06-11-18_11_04  Epoch: 22, Training Step: 500, Loss: 0.925939679145813, Learning Rate: 0.00025
2022-06-11-18_11_31  Epoch: 22, Training Step: 600, Loss: 0.8490626811981201, Learning Rate: 0.00025
2022-06-11-18_11_59  Epoch: 22, Training Step: 700, Loss: 1.206601858139038, Learning Rate: 0.00025
2022-06-11-18_12_25  Epoch: 22, Training Step: 800, Loss: 0.9693781733512878, Learning Rate: 0.00025
2022-06-11-18_12_51  Epoch: 22, Training Step: 900, Loss: 0.8433037996292114, Learning Rate: 0.00025
2022-06-11-18_13_18  Epoch: 22, Training Step: 1000, Loss: 0.848613977432251, Learning Rate: 0.00025
2022-06-11-18_13_45  Epoch: 22, Training Step: 1100, Loss: 0.9128106832504272, Learning Rate: 0.00025
2022-06-11-18_14_12  Epoch: 22, Training Step: 1200, Loss: 1.1126363277435303, Learning Rate: 0.00025
2022-06-11-18_14_39  Epoch: 22, Training Step: 1300, Loss: 0.7393532991409302, Learning Rate: 0.00025
2022-06-11-18_15_06  Epoch: 22, Training Step: 1400, Loss: 1.016756534576416, Learning Rate: 0.00025
2022-06-11-18_15_33  Epoch: 22, Training Step: 1500, Loss: 0.7724355459213257, Learning Rate: 0.00025
2022-06-11-18_15_59  Epoch: 22, Training Step: 1600, Loss: 0.9212371110916138, Learning Rate: 0.00025
2022-06-11-18_16_26  Epoch: 22, Training Step: 1700, Loss: 1.589282512664795, Learning Rate: 0.00025
2022-06-11-18_16_54  Epoch: 22, Training Step: 1800, Loss: 1.0782960653305054, Learning Rate: 0.00025
2022-06-11-18_17_21  Epoch: 22, Training Step: 1900, Loss: 0.9002927541732788, Learning Rate: 0.00025
2022-06-11-18_17_49  Epoch: 22, Training Step: 2000, Loss: 1.159659504890442, Learning Rate: 0.00025
2022-06-11-18_18_16  Epoch: 22, Training Step: 2100, Loss: 1.3081517219543457, Learning Rate: 0.00025
2022-06-11-18_18_43  Epoch: 22, Training Step: 2200, Loss: 1.1234033107757568, Learning Rate: 0.00025
2022-06-11-18_19_10  Epoch: 22, Training Step: 2300, Loss: 1.0342686176300049, Learning Rate: 0.00025
2022-06-11-18_19_36  Epoch: 22, Training Step: 2400, Loss: 1.0610642433166504, Learning Rate: 0.00025
2022-06-11-18_20_03  Epoch: 22, Training Step: 2500, Loss: 0.8762274980545044, Learning Rate: 0.00025
2022-06-11-18_20_30  Epoch: 22, Training Step: 2600, Loss: 0.9156196117401123, Learning Rate: 0.00025
2022-06-11-18_20_57  Epoch: 22, Training Step: 2700, Loss: 0.9209938645362854, Learning Rate: 0.00025
2022-06-11-18_21_25  Epoch: 22, Training Step: 2800, Loss: 0.9679930806159973, Learning Rate: 0.00025
2022-06-11-18_21_51  Epoch: 22, Training Step: 2900, Loss: 0.999901533126831, Learning Rate: 0.00025
2022-06-11-18_22_18  Epoch: 22, Training Step: 3000, Loss: 1.1107721328735352, Learning Rate: 0.00025
2022-06-11-18_22_45  Epoch: 22, Training Step: 3100, Loss: 0.9407622814178467, Learning Rate: 0.00025
2022-06-11-18_23_12  Epoch: 22, Training Step: 3200, Loss: 1.2099530696868896, Learning Rate: 0.00025
2022-06-11-18_26_14  Epoch: 23, Training Step: 0, Loss: 0.9988101124763489, Learning Rate: 0.00025
2022-06-11-18_26_41  Epoch: 23, Training Step: 100, Loss: 0.9016162753105164, Learning Rate: 0.00025
2022-06-11-18_27_08  Epoch: 23, Training Step: 200, Loss: 0.8077956438064575, Learning Rate: 0.00025
2022-06-11-18_27_36  Epoch: 23, Training Step: 300, Loss: 0.9820177555084229, Learning Rate: 0.00025
2022-06-11-18_28_03  Epoch: 23, Training Step: 400, Loss: 0.97159743309021, Learning Rate: 0.00025
2022-06-11-18_28_31  Epoch: 23, Training Step: 500, Loss: 0.9890820980072021, Learning Rate: 0.00025
2022-06-11-18_28_58  Epoch: 23, Training Step: 600, Loss: 1.280753254890442, Learning Rate: 0.00025
2022-06-11-18_29_25  Epoch: 23, Training Step: 700, Loss: 0.9697909355163574, Learning Rate: 0.00025
2022-06-11-18_29_53  Epoch: 23, Training Step: 800, Loss: 0.9540127515792847, Learning Rate: 0.00025
2022-06-11-18_30_20  Epoch: 23, Training Step: 900, Loss: 0.9297490119934082, Learning Rate: 0.00025
2022-06-11-18_30_47  Epoch: 23, Training Step: 1000, Loss: 0.853931188583374, Learning Rate: 0.00025
2022-06-11-18_31_14  Epoch: 23, Training Step: 1100, Loss: 1.3916454315185547, Learning Rate: 0.00025
2022-06-11-18_31_41  Epoch: 23, Training Step: 1200, Loss: 0.9835955500602722, Learning Rate: 0.00025
2022-06-11-18_32_08  Epoch: 23, Training Step: 1300, Loss: 1.080772876739502, Learning Rate: 0.00025
2022-06-11-18_32_35  Epoch: 23, Training Step: 1400, Loss: 0.7930363416671753, Learning Rate: 0.00025
2022-06-11-18_33_02  Epoch: 23, Training Step: 1500, Loss: 0.89519202709198, Learning Rate: 0.00025
2022-06-11-18_33_29  Epoch: 23, Training Step: 1600, Loss: 0.9146289825439453, Learning Rate: 0.00025
2022-06-11-18_33_56  Epoch: 23, Training Step: 1700, Loss: 1.3485944271087646, Learning Rate: 0.00025
2022-06-11-18_34_23  Epoch: 23, Training Step: 1800, Loss: 0.8116648197174072, Learning Rate: 0.00025
2022-06-11-18_34_51  Epoch: 23, Training Step: 1900, Loss: 1.0813325643539429, Learning Rate: 0.00025
2022-06-11-18_35_18  Epoch: 23, Training Step: 2000, Loss: 1.0407943725585938, Learning Rate: 0.00025
2022-06-11-18_35_44  Epoch: 23, Training Step: 2100, Loss: 0.9415706396102905, Learning Rate: 0.00025
2022-06-11-18_36_12  Epoch: 23, Training Step: 2200, Loss: 0.760160505771637, Learning Rate: 0.00025
2022-06-11-18_36_39  Epoch: 23, Training Step: 2300, Loss: 0.898127555847168, Learning Rate: 0.00025
2022-06-11-18_37_06  Epoch: 23, Training Step: 2400, Loss: 1.0596888065338135, Learning Rate: 0.00025
2022-06-11-18_37_33  Epoch: 23, Training Step: 2500, Loss: 1.3871512413024902, Learning Rate: 0.00025
2022-06-11-18_38_00  Epoch: 23, Training Step: 2600, Loss: 0.9244734644889832, Learning Rate: 0.00025
2022-06-11-18_38_27  Epoch: 23, Training Step: 2700, Loss: 0.8486628532409668, Learning Rate: 0.00025
2022-06-11-18_38_54  Epoch: 23, Training Step: 2800, Loss: 0.7536532878875732, Learning Rate: 0.00025
2022-06-11-18_39_21  Epoch: 23, Training Step: 2900, Loss: 0.9243487119674683, Learning Rate: 0.00025
2022-06-11-18_39_48  Epoch: 23, Training Step: 3000, Loss: 0.9517555236816406, Learning Rate: 0.00025
2022-06-11-18_40_15  Epoch: 23, Training Step: 3100, Loss: 0.8823007345199585, Learning Rate: 0.00025
2022-06-11-18_40_41  Epoch: 23, Training Step: 3200, Loss: 0.9565399289131165, Learning Rate: 0.00025
2022-06-11-18_43_41  Epoch: 24, Training Step: 0, Loss: 0.9549180865287781, Learning Rate: 0.00025
2022-06-11-18_44_08  Epoch: 24, Training Step: 100, Loss: 0.9744919538497925, Learning Rate: 0.00025
2022-06-11-18_44_36  Epoch: 24, Training Step: 200, Loss: 0.9317215085029602, Learning Rate: 0.00025
2022-06-11-18_45_03  Epoch: 24, Training Step: 300, Loss: 0.9951742887496948, Learning Rate: 0.00025
2022-06-11-18_45_30  Epoch: 24, Training Step: 400, Loss: 0.901938796043396, Learning Rate: 0.00025
2022-06-11-18_45_57  Epoch: 24, Training Step: 500, Loss: 0.8919981122016907, Learning Rate: 0.00025
2022-06-11-18_46_24  Epoch: 24, Training Step: 600, Loss: 0.9357828497886658, Learning Rate: 0.00025
2022-06-11-18_46_51  Epoch: 24, Training Step: 700, Loss: 0.9503477215766907, Learning Rate: 0.00025
2022-06-11-18_47_18  Epoch: 24, Training Step: 800, Loss: 0.879065752029419, Learning Rate: 0.00025
2022-06-11-18_47_46  Epoch: 24, Training Step: 900, Loss: 1.1344923973083496, Learning Rate: 0.00025
2022-06-11-18_48_13  Epoch: 24, Training Step: 1000, Loss: 1.0157599449157715, Learning Rate: 0.00025
2022-06-11-18_48_40  Epoch: 24, Training Step: 1100, Loss: 1.020493984222412, Learning Rate: 0.00025
2022-06-11-18_49_07  Epoch: 24, Training Step: 1200, Loss: 0.8946858644485474, Learning Rate: 0.00025
2022-06-11-18_49_34  Epoch: 24, Training Step: 1300, Loss: 1.0760942697525024, Learning Rate: 0.00025
2022-06-11-18_50_01  Epoch: 24, Training Step: 1400, Loss: 0.9997231960296631, Learning Rate: 0.00025
2022-06-11-18_50_28  Epoch: 24, Training Step: 1500, Loss: 0.9258443117141724, Learning Rate: 0.00025
2022-06-11-18_50_56  Epoch: 24, Training Step: 1600, Loss: 0.8319621682167053, Learning Rate: 0.00025
2022-06-11-18_51_23  Epoch: 24, Training Step: 1700, Loss: 0.8927501440048218, Learning Rate: 0.00025
2022-06-11-18_51_51  Epoch: 24, Training Step: 1800, Loss: 1.5313189029693604, Learning Rate: 0.00025
2022-06-11-18_52_17  Epoch: 24, Training Step: 1900, Loss: 0.9931049346923828, Learning Rate: 0.00025
2022-06-11-18_52_45  Epoch: 24, Training Step: 2000, Loss: 0.9244735240936279, Learning Rate: 0.00025
2022-06-11-18_53_12  Epoch: 24, Training Step: 2100, Loss: 0.8658232092857361, Learning Rate: 0.00025
2022-06-11-18_53_38  Epoch: 24, Training Step: 2200, Loss: 0.8367720246315002, Learning Rate: 0.00025
2022-06-11-18_54_05  Epoch: 24, Training Step: 2300, Loss: 0.7599195837974548, Learning Rate: 0.00025
2022-06-11-18_54_33  Epoch: 24, Training Step: 2400, Loss: 0.8145314455032349, Learning Rate: 0.00025
2022-06-11-18_54_59  Epoch: 24, Training Step: 2500, Loss: 0.9110699892044067, Learning Rate: 0.00025
2022-06-11-18_55_26  Epoch: 24, Training Step: 2600, Loss: 0.993023157119751, Learning Rate: 0.00025
2022-06-11-18_55_52  Epoch: 24, Training Step: 2700, Loss: 1.0913374423980713, Learning Rate: 0.00025
2022-06-11-18_56_19  Epoch: 24, Training Step: 2800, Loss: 0.9073799848556519, Learning Rate: 0.00025
2022-06-11-18_56_47  Epoch: 24, Training Step: 2900, Loss: 1.1290849447250366, Learning Rate: 0.00025
2022-06-11-18_57_15  Epoch: 24, Training Step: 3000, Loss: 0.901308000087738, Learning Rate: 0.00025
2022-06-11-18_57_41  Epoch: 24, Training Step: 3100, Loss: 0.9968143105506897, Learning Rate: 0.00025
2022-06-11-18_58_08  Epoch: 24, Training Step: 3200, Loss: 0.9162509441375732, Learning Rate: 0.00025
2022-06-11-19_01_09  Epoch: 25, Training Step: 0, Loss: 0.862675666809082, Learning Rate: 0.00025
2022-06-11-19_01_36  Epoch: 25, Training Step: 100, Loss: 0.9601795673370361, Learning Rate: 0.00025
2022-06-11-19_02_03  Epoch: 25, Training Step: 200, Loss: 0.7686642408370972, Learning Rate: 0.00025
2022-06-11-19_02_30  Epoch: 25, Training Step: 300, Loss: 0.9620267748832703, Learning Rate: 0.00025
2022-06-11-19_02_57  Epoch: 25, Training Step: 400, Loss: 1.060594916343689, Learning Rate: 0.00025
2022-06-11-19_03_24  Epoch: 25, Training Step: 500, Loss: 0.873223066329956, Learning Rate: 0.00025
2022-06-11-19_03_52  Epoch: 25, Training Step: 600, Loss: 0.9481650590896606, Learning Rate: 0.00025
2022-06-11-19_04_19  Epoch: 25, Training Step: 700, Loss: 0.9125058650970459, Learning Rate: 0.00025
2022-06-11-19_04_45  Epoch: 25, Training Step: 800, Loss: 0.8757778406143188, Learning Rate: 0.00025
2022-06-11-19_05_12  Epoch: 25, Training Step: 900, Loss: 0.862925112247467, Learning Rate: 0.00025
2022-06-11-19_05_39  Epoch: 25, Training Step: 1000, Loss: 0.9851460456848145, Learning Rate: 0.00025
2022-06-11-19_06_06  Epoch: 25, Training Step: 1100, Loss: 0.8122467994689941, Learning Rate: 0.00025
2022-06-11-19_06_34  Epoch: 25, Training Step: 1200, Loss: 0.8878682851791382, Learning Rate: 0.00025
2022-06-11-19_07_01  Epoch: 25, Training Step: 1300, Loss: 1.3267402648925781, Learning Rate: 0.00025
2022-06-11-19_07_28  Epoch: 25, Training Step: 1400, Loss: 0.9356541633605957, Learning Rate: 0.00025
2022-06-11-19_07_55  Epoch: 25, Training Step: 1500, Loss: 0.8956243991851807, Learning Rate: 0.00025
2022-06-11-19_08_22  Epoch: 25, Training Step: 1600, Loss: 1.17634916305542, Learning Rate: 0.00025
2022-06-11-19_08_49  Epoch: 25, Training Step: 1700, Loss: 1.2450155019760132, Learning Rate: 0.00025
2022-06-11-19_09_16  Epoch: 25, Training Step: 1800, Loss: 0.9086157083511353, Learning Rate: 0.00025
2022-06-11-19_09_43  Epoch: 25, Training Step: 1900, Loss: 0.8727829456329346, Learning Rate: 0.00025
2022-06-11-19_10_09  Epoch: 25, Training Step: 2000, Loss: 1.159909725189209, Learning Rate: 0.00025
2022-06-11-19_10_35  Epoch: 25, Training Step: 2100, Loss: 0.8612064719200134, Learning Rate: 0.00025
2022-06-11-19_11_02  Epoch: 25, Training Step: 2200, Loss: 0.9742562770843506, Learning Rate: 0.00025
2022-06-11-19_11_29  Epoch: 25, Training Step: 2300, Loss: 0.9404335021972656, Learning Rate: 0.00025
2022-06-11-19_11_56  Epoch: 25, Training Step: 2400, Loss: 1.0221694707870483, Learning Rate: 0.00025
2022-06-11-19_12_23  Epoch: 25, Training Step: 2500, Loss: 0.8390865921974182, Learning Rate: 0.00025
2022-06-11-19_12_50  Epoch: 25, Training Step: 2600, Loss: 0.9982247352600098, Learning Rate: 0.00025
2022-06-11-19_13_18  Epoch: 25, Training Step: 2700, Loss: 0.9944661855697632, Learning Rate: 0.00025
2022-06-11-19_13_45  Epoch: 25, Training Step: 2800, Loss: 0.9044969081878662, Learning Rate: 0.00025
2022-06-11-19_14_12  Epoch: 25, Training Step: 2900, Loss: 1.0249830484390259, Learning Rate: 0.00025
2022-06-11-19_14_39  Epoch: 25, Training Step: 3000, Loss: 0.9435646533966064, Learning Rate: 0.00025
2022-06-11-19_15_06  Epoch: 25, Training Step: 3100, Loss: 1.1983270645141602, Learning Rate: 0.00025
2022-06-11-19_15_33  Epoch: 25, Training Step: 3200, Loss: 0.8424021005630493, Learning Rate: 0.00025
2022-06-11-19_18_32  Epoch: 26, Training Step: 0, Loss: 0.7389034628868103, Learning Rate: 0.00025
2022-06-11-19_19_00  Epoch: 26, Training Step: 100, Loss: 0.8223761320114136, Learning Rate: 0.00025
2022-06-11-19_19_27  Epoch: 26, Training Step: 200, Loss: 0.9777522087097168, Learning Rate: 0.00025
2022-06-11-19_19_54  Epoch: 26, Training Step: 300, Loss: 0.8856748938560486, Learning Rate: 0.00025
2022-06-11-19_20_21  Epoch: 26, Training Step: 400, Loss: 0.9192643165588379, Learning Rate: 0.00025
2022-06-11-19_20_48  Epoch: 26, Training Step: 500, Loss: 0.8550344109535217, Learning Rate: 0.00025
2022-06-11-19_21_15  Epoch: 26, Training Step: 600, Loss: 0.8703646659851074, Learning Rate: 0.00025
2022-06-11-19_21_42  Epoch: 26, Training Step: 700, Loss: 0.9329502582550049, Learning Rate: 0.00025
2022-06-11-19_22_09  Epoch: 26, Training Step: 800, Loss: 0.8506279587745667, Learning Rate: 0.00025
2022-06-11-19_22_36  Epoch: 26, Training Step: 900, Loss: 1.0066531896591187, Learning Rate: 0.00025
2022-06-11-19_23_03  Epoch: 26, Training Step: 1000, Loss: 0.8358492851257324, Learning Rate: 0.00025
2022-06-11-19_23_30  Epoch: 26, Training Step: 1100, Loss: 0.8848425149917603, Learning Rate: 0.00025
2022-06-11-19_23_57  Epoch: 26, Training Step: 1200, Loss: 1.0124443769454956, Learning Rate: 0.00025
2022-06-11-19_24_25  Epoch: 26, Training Step: 1300, Loss: 1.0561161041259766, Learning Rate: 0.00025
2022-06-11-19_24_52  Epoch: 26, Training Step: 1400, Loss: 1.1348457336425781, Learning Rate: 0.00025
2022-06-11-19_25_19  Epoch: 26, Training Step: 1500, Loss: 0.8297845125198364, Learning Rate: 0.00025
2022-06-11-19_25_46  Epoch: 26, Training Step: 1600, Loss: 0.9890791177749634, Learning Rate: 0.00025
2022-06-11-19_26_13  Epoch: 26, Training Step: 1700, Loss: 0.8650026321411133, Learning Rate: 0.00025
2022-06-11-19_26_40  Epoch: 26, Training Step: 1800, Loss: 1.062695860862732, Learning Rate: 0.00025
2022-06-11-19_27_06  Epoch: 26, Training Step: 1900, Loss: 0.9091081619262695, Learning Rate: 0.00025
2022-06-11-19_27_33  Epoch: 26, Training Step: 2000, Loss: 1.156977891921997, Learning Rate: 0.00025
2022-06-11-19_28_00  Epoch: 26, Training Step: 2100, Loss: 0.9876797795295715, Learning Rate: 0.00025
2022-06-11-19_28_27  Epoch: 26, Training Step: 2200, Loss: 0.8394131064414978, Learning Rate: 0.00025
2022-06-11-19_28_54  Epoch: 26, Training Step: 2300, Loss: 0.9067733287811279, Learning Rate: 0.00025
2022-06-11-19_29_21  Epoch: 26, Training Step: 2400, Loss: 0.8008846044540405, Learning Rate: 0.00025
2022-06-11-19_29_48  Epoch: 26, Training Step: 2500, Loss: 0.8905937671661377, Learning Rate: 0.00025
2022-06-11-19_30_14  Epoch: 26, Training Step: 2600, Loss: 1.1771560907363892, Learning Rate: 0.00025
2022-06-11-19_30_41  Epoch: 26, Training Step: 2700, Loss: 0.8355034589767456, Learning Rate: 0.00025
2022-06-11-19_31_07  Epoch: 26, Training Step: 2800, Loss: 0.8669276237487793, Learning Rate: 0.00025
2022-06-11-19_31_35  Epoch: 26, Training Step: 2900, Loss: 1.108419418334961, Learning Rate: 0.00025
2022-06-11-19_32_01  Epoch: 26, Training Step: 3000, Loss: 0.7543034553527832, Learning Rate: 0.00025
2022-06-11-19_32_28  Epoch: 26, Training Step: 3100, Loss: 1.0014594793319702, Learning Rate: 0.00025
2022-06-11-19_32_55  Epoch: 26, Training Step: 3200, Loss: 0.8599255084991455, Learning Rate: 0.00025
2022-06-11-19_35_58  Epoch: 27, Training Step: 0, Loss: 1.025149941444397, Learning Rate: 0.00025
2022-06-11-19_36_25  Epoch: 27, Training Step: 100, Loss: 1.1495221853256226, Learning Rate: 0.00025
2022-06-11-19_36_52  Epoch: 27, Training Step: 200, Loss: 0.8278506994247437, Learning Rate: 0.00025
2022-06-11-19_37_20  Epoch: 27, Training Step: 300, Loss: 1.2536051273345947, Learning Rate: 0.00025
2022-06-11-19_37_48  Epoch: 27, Training Step: 400, Loss: 1.194040060043335, Learning Rate: 0.00025
2022-06-11-19_38_15  Epoch: 27, Training Step: 500, Loss: 0.8502441048622131, Learning Rate: 0.00025
2022-06-11-19_38_42  Epoch: 27, Training Step: 600, Loss: 1.0856084823608398, Learning Rate: 0.00025
2022-06-11-19_39_09  Epoch: 27, Training Step: 700, Loss: 0.9652798175811768, Learning Rate: 0.00025
2022-06-11-19_39_36  Epoch: 27, Training Step: 800, Loss: 1.0870554447174072, Learning Rate: 0.00025
2022-06-11-19_40_04  Epoch: 27, Training Step: 900, Loss: 0.7685470581054688, Learning Rate: 0.00025
2022-06-11-19_40_31  Epoch: 27, Training Step: 1000, Loss: 0.9074989557266235, Learning Rate: 0.00025
2022-06-11-19_40_58  Epoch: 27, Training Step: 1100, Loss: 0.9970541000366211, Learning Rate: 0.00025
